Query,Date,user,Tweet,Img_present,Likes,commnets,retweet,tags,mentions,url_count,length,cosine_similarity(%)
INDvAUS,2:59 pm · 10 Mar 2019,BCCI@BCCI,".@ImRo45 joins the party. Brings up his 40th ODI half-century off 61 deliveries.

#INDvAUS",1,4K,54,325,#INDvAUS,@ImRo45,0,90,25.81988897471611
INDvAUS,2:43 pm · 10 Mar 2019,Mumbai Indians@mipaltan,"A hundred-run stand between Dhawan and Ro 

India 103/0 (18)

Dhawan 60*
Rohit 41*

#CricketMeriJaan #INDvAUS",0,818,7,45,"#CricketMeriJaan,#INDvAUS",,0,109,22.360679774997898
INDvAUS,2:41 pm · 10 Mar 2019,Kaushik LM@LMKMovieManiac,"They turn around their patchy recent form in style. 15th century partnership in ODIs by the #RohitSharma - #Dhawan duo. Class

Keep it going guys. #INDvAUS",0,822,2,60,"#RohitSharma,#Dhawan,#INDvAUS",,0,155,19.245008972987527
INDvAUS,2:40 pm · 10 Mar 2019,SunRisers Hyderabad@SunRisers,"Rohit  Shikhar 

#TeamIndia reach the 100-run mark with both the openers holding on! 
 - 100/0, 17.2 overs 

#INDvAUS #OrangeArmy",0,325,3,14,"#TeamIndia,#INDvAUS,#OrangeArmy",,0,129,20.0
INDvAUS,2:40 pm · 10 Mar 2019,Cricbuzz@cricbuzz,"Most 100+ opening stands in ODIs:
21 S Tendulkar - S Ganguly
16 A Gilchrist - M Hayden
15 G Greendidge - D Haynes
15 R SHARMA - S DHAWAN*

#INDvAUS",0,1.2K,11,137,#INDvAUS,,0,147,16.90308509457033
INDvAUS,2:25 pm · 10 Mar 2019,Gaurav Kapur@gauravkapur,"Well played Shiky, beautiful half century. Now go for Dha-One Hundred  @SDhawan25 #INDvAUS",0,487,9,16,#INDvAUS,@SDhawan25,0,90,26.72612419124244
INDvAUS,2:25 pm · 10 Mar 2019,Cricbuzz@cricbuzz,Dhawan ends his poor run of scores and gets to his 28th ODI fifty with a straight drive! #INDvAUS,0,238,3,12,#INDvAUS,,0,97,21.82178902359924
INDvAUS,2:24 pm · 10 Mar 2019,ESPNcricinfo@ESPNcricinfo,"Fifty for Shikhar Dhawan, and he brings it up with a spectacular straight drive

India 84/0 (13.1)

http://es.pn/2TKFwPW #INDvAUS",1,107,2,10,#INDvAUS,,1,129,20.412414523193153
INDvAUS,2:23 pm · 10 Mar 2019,BCCI@BCCI,"FIFTY!

#TeamIndia opener @SDhawan25 brings up his 28th ODI half-century 

Scorecard - http://bcci.tv/india-v-australia-2019/match/06… #INDvAUS",0,2.4K,49,129,"#TeamIndia,#INDvAUS",@SDhawan25,1,143,21.320071635561042
INDvAUS,2:23 pm · 10 Mar 2019,Michael Vaughan@MichaelVaughan,India on the way to 375 ... #INDvAUS,0,1.2K,71,66,#INDvAUS,,0,36,37.79644730092272
INDvAUS,2:18 pm · 10 Mar 2019,BCCI@BCCI,"4th ODI. 11.6: J Richardson to R Sharma (32), 4 runs, 77/0 http://bcci.tv/india-v-australia-2019/match/06… #IndvAus",0,296,11,19,#IndvAus,,1,115,20.412414523193153
INDvAUS,2:12 pm · 10 Mar 2019,ICC@ICC,"India are off to a good start in Mohali!

Openers Rohit Sharma and Shikhar Dhawan have lifted their side to 58/0 in 10 overs in the fourth ODI.

Follow #INDvAUS live 
http://bit.ly/Ind-vs-Aus6",0,481,20,51,#INDvAUS,,1,192,14.744195615489714
INDvAUS,2:11 pm · 10 Mar 2019,BCCI@BCCI,"4th ODI. 10.1: G Maxwell to R Sharma (20), 4 runs, 62/0 http://bcci.tv/india-v-australia-2019/match/06… #IndvAus",0,256,17,15,#IndvAus,,1,112,20.412414523193153
INDvAUS,2:08 pm · 10 Mar 2019,Cricbuzz@cricbuzz,"After three poor starts, Indian openers have finally managed a fifty plus stand. Rohit brings it up with a massive six. #INDvAUS",0,343,4,9,#INDvAUS,,0,128,20.412414523193153
INDvAUS,2:07 pm · 10 Mar 2019,JanaBankable@janabankable,"Two games left in the 5 match series, will the Aussies snatch a victory from the jaws of defeat? Get ready to vote for the right #JanaBankablePlayer to win a brand new smartphone during the 4th #INDvAUS #ODI http://goo.gl/7XHTVs",1,148,96,116,"#JanaBankablePlayer,#INDvAUS,#ODI",,1,228,12.309149097933272
INDvAUS,2:04 pm · 10 Mar 2019,Aakash Chopra@cricketaakash,"Australian quicks haven’t bowled a single bouncer to Dhawan. 
Indian seamers haven’t bowled a single bouncer to Khawaja. #IndvAus",0,1K,58,41,#IndvAus,,0,129,16.90308509457033
INDvAUS,2:01 pm · 10 Mar 2019,cricBC@cricBC,"Dhawan's previous innings: 28, 13, 6, 29, 30, 5, 14, 0, 21, 1
Dhawan today: 32*(28)
Seems he's finally gotten the memo that an ICC tourney starts soon. #IndVAus",0,115,5,10,#IndVAus,,0,160,16.222142113076256
INDvAUS,1:52 pm · 10 Mar 2019,BCCI@BCCI,"4th ODI. 5.4: J Behrendorff to S Dhawan (25), 4 runs, 28/0 http://bcci.tv/india-v-australia-2019/match/06… #IndvAus",0,223,10,13,#IndvAus,,1,115,19.611613513818405
INDvAUS,1:49 pm · 10 Mar 2019,BCCI@BCCI,"4th ODI. 4.4: P Cummins to S Dhawan (21), 4 runs, 23/0 http://bcci.tv/india-v-australia-2019/match/06… #IndvAus",0,255,11,10,#IndvAus,,1,111,18.257418583505537
INDvAUS,1:32 pm · 10 Mar 2019,Mumbai Indians@mipaltan,"Rohit gets India off the mark with a single.

#CricketMeriJaan #INDvAUS",0,301,4,8,"#CricketMeriJaan,#INDvAUS",,0,71,30.15113445777636
INDvAUS,1:25 pm · 10 Mar 2019,@DeveshUTD,"I really wish that MS,when he retires,switches to becoming an expert.
We desperately need one good expert
Most of them are either cliche peddlars or biased f***s
Can't wait for him to destroy Gembhir in the box for once
#INDvAUS",0,41,8,3,#INDvAUS,@DeveshUTD,0,228,14.142135623730951
INDvAUS,1:22 pm · 10 Mar 2019,ViratGang®@ViratGang,#VGVK18FC wishes All The Best to #CaptainFearless - @imVkohli & #TeamIndia for the 4th @Paytm #INDvAUS ODI at Punjab Cricket Association Stadium!  (Pic Credits: @BCCI),0,167,,13,"#VGVK18FC,#CaptainFearless,#TeamIndia,#INDvAUS","@imVkohli,@Paytm,@BCCI",0,167,20.0
INDvAUS,1:21 pm · 10 Mar 2019,Iceland Cricket@icelandcricket,The most important question today is: can Australia bowl India out in 48.2 overs please? #INDvAUS,1,130,5,31,#INDvAUS,,0,97,24.253562503633297
INDvAUS,1:14 pm · 10 Mar 2019,R A T N I $ H@LoyalSachinFan,"India playing its best XI today. Just Hardik and Dhoni missing
Once they are back this team will be perfect and hard to defeat #INDvAUS",0,15,4,3,#INDvAUS,,0,135,19.245008972987527
INDvAUS,1:13 pm · 10 Mar 2019,ICC@ICC,"India make four changes as they win the toss and elect to bat in the fourth ODI in Mohali. No Marcus Stoinis in Australia XI.

#INDvAUS LIVE 
http://bit.ly/Ind-vs-Aus6",0,709,21,46,#INDvAUS,,1,167,15.617376188860607
INDvAUS,1:13 pm · 10 Mar 2019,Cricbuzz@cricbuzz,The playing XIs for the 4th ODI! #INDvAUS,1,233,8,19,#INDvAUS,,0,41,31.622776601683793
INDvAUS,1:11 pm · 10 Mar 2019,Cricket Freak@naveensurana05,"Perfect XI 

Sunny G : Rayudu Deserve To Play in Worldcup 

Gautam : Virat is Playing Dhawan becoz he is good friend of him. 

State of Indian Commentator
#INDvAUS",0,49,9,9,#INDvAUS,,0,163,17.96053020267749
INDvAUS,1:08 pm · 10 Mar 2019,Dr Khushboo Kadri@khushikadri,"India  Have  Won The Toss & Elected To Bat  First At Mohali 

India’s Playing XI 

Dhawan 
Rohit 
Kohli 
Rahul 
Rishabh 
Kedar
Vijay 
Bhuvi 
Kuldeep 
Chahal 
 Bumrah 

 All The Best 
#INDvAUS #AUSvIND",0,45,16,5,"#INDvAUS,#AUSvIND",,0,200,16.90308509457033
INDvAUS,1:01 pm · 10 Mar 2019,Cricbuzz@cricbuzz,India have won the toss and elected to bat first. #INDvAUS,0,343,6,20,#INDvAUS,,0,58,30.15113445777636
INDvAUS,12:53 pm · 10 Mar 2019,MS Dhoni Fans Official@msdfansofficial,"Disappointed Dhoni fan at Mohali. We miss you @msdhoni 
#INDvAUS #TeamIndia #MSDhoni",0,2.6K,28,390,"#INDvAUS,#TeamIndia,#MSDhoni",@msdhoni,0,84,26.72612419124244
INDvAUS,12:44 pm · 10 Mar 2019,Chetan Narula@chetannarula,"Could be as many as four changes for India today. Looks like KL Rahul, Rishabh Pant, Yuzi Chahal and Bhuvi all playing today. #IndvAus",0,51,4,7,#IndvAus,,0,134,18.89822365046136
INDvAUS,12:42 pm · 10 Mar 2019,Chetan Narula@chetannarula,Hellos from Mohali for the 4th ODI. Covered my first cricket match at this ground back during 2008 IPL. A first commentary stint here today... #INDvAUS,1,75,5,5,#INDvAUS,,0,151,18.89822365046136
INDvAUS,12:21 pm · 10 Mar 2019,Sampath Bandarupalli@SampathStats,"Today will be the first time since 2005 that India will play an ODI against Australia without MS Dhoni in the XI. He featured in all the previous 54 India-Australia ODIs.

The last IND-AUS ODI in the absence of Dhoni was during the 2004 Tri-series in the Netherlands. #INDvAUS",0,407,5,72,#INDvAUS,,0,276,9.284766908852593
INDvAUS,12:20 pm · 10 Mar 2019,Anukul Das@anukuldas1800,"Last time when virat kohli played at Mohali .

smashed unbeaten 154* off 134, 16 fours, 1 Six 

@imVkohli
#INDvAUS",0,39,2,5,#INDvAUS,@imVkohli,0,114,22.941573387056174
INDvAUS,12:19 pm · 10 Mar 2019,Gaurav Kapur@gauravkapur,Any changes for India today? #INDvAUS ,0,577,102,10,#INDvAUS,,0,38,40.824829046386306
INDvAUS,12:06 pm · 10 Mar 2019,ANI@ANI,Punjab: Visuals from outside Punjab Cricket Association IS Bindra Stadium in Mohali where India and Australia will play each other in the fourth ODI of the 5-match series. India is currently leading 2-1. #INDvAUS,1,289,6,20,#INDvAUS,,0,212,14.744195615489714
INDvAUS,11:59 am · 10 Mar 2019,cricket.com.au@cricketcomau,"Yeah, that's four #INDvAUS",1,208,5,11,#INDvAUS,,0,26,44.721359549995796
INDvAUS,11:51 am · 10 Mar 2019,Samuel Ferris@samuelfez,"Those three tiny people at the far end of the pitch are coach Justin Langer, selector Trevor Hohns and captain Aaron Finch getting their first look at the wicket. Will the Aussies be unchanged? Toss at 1pm local time #INDvAUS",1,138,1,10,#INDvAUS,,0,225,13.130643285972255
INDvAUS,11:41 am · 10 Mar 2019,cricket.com.au@cricketcomau,The Aussies have arrived at PCA Stadium for today's fourth ODI #INDvAUS,1,183,7,8,#INDvAUS,,0,71,27.735009811261456
INDvAUS,11:30 am · 10 Mar 2019,Star Sports @StarSportsIndia,How will India solve their top-order troubles? Ask more such questions to @GautamGambhir using #AskStar and he could answer you LIVE on TV during Paytm #INDvAUS. Have you tweeted yet?,0,211,53,11,"#AskStar,#INDvAUS",@GautamGambhir,0,183,17.407765595569785
INDvAUS,11:28 am · 10 Mar 2019,Silly Point@FarziCricketer,"Zampa: I will get your wicket again. 
Kohli: I don't give Adam Zampa. #IndvAus",0,296,12,59,#IndvAus,,0,78,22.941573387056174
INDvAUS,11:19 am · 10 Mar 2019,Krishna@Atheist_Krishna,"Prediction Time.

India vs Australia
4th ODI
Mohali

India will lose 100%

#INDvAUS",0,2.2K,490,249,#INDvAUS,,0,83,25.81988897471611
INDvAUS,11:14 am · 10 Mar 2019,Aakash Chopra@cricketaakash,"I’ll be tempted to make these four changes for today’s #IndvAus ODI
1. Chahal  Jadeja 
2. Rahul  Dhawan 
3. Bhuvi  Shami 
Last one is a given...
4. Pant  
What are your thoughts? @StarSportsIndia",0,4.6K,541,206,#IndvAus,@StarSportsIndia,0,195,16.90308509457033
INDvAUS,10:49 am · 10 Mar 2019,Cricbuzz@cricbuzz," Good pitch
 Temperate weather
 Large square boundaries

The last time an ODI was played in Mohali, India scored 392 with Rohit Sharma making 208.

@kaushik_cb previews the fourth #INDvAUS ODI:",0,497,6,36,#INDvAUS,@kaushik_cb,2,193,17.14985851425088
INDvAUS,10:20 am · 10 Mar 2019,ESPNcricinfo@ESPNcricinfo,"Shane Warne has some advice for the bowlers facing Virat Kohli

#INDvAUS",1,1.1K,37,162,#INDvAUS,,0,72,28.86751345948129
INDvAUS,10:06 am · 10 Mar 2019,ESPNcricinfo@ESPNcricinfo,"Shane Warne has a plan on how to get Virat Kohli out 

Read it here: https://es.pn/2VM6XpF #INDvAUS",1,336,22,18,#INDvAUS,,1,99,22.360679774997898
INDvAUS,10:00 am · 10 Mar 2019,Star Sports @StarSportsIndia,"Indians need  win to wrap up the series and the Aussies need  win to level it up! 

Who's going to succeed in this  contest? Watch the 4th Paytm #INDvAUS ODI today 12:30 PM onwards, LIVE on Star Sports.",0,306,14,23,#INDvAUS,,0,202,13.130643285972255
INDvAUS,9:00 am · 10 Mar 2019,Mumbai Indians@mipaltan,"No MS Dhoni in Mohali!

Read more about the 4th ODI: http://bit.ly/2XJW0Hb
#CricketMeriJaan #INDvAUS",1,1.4K,10,88,"#CricketMeriJaan,#INDvAUS",,1,100,24.253562503633297
INDvAUS,4:06 am · 10 Mar 2019,cricket.com.au@cricketcomau,Aaron Finch discusses the Aussies' improvements and lessons from Kohli ahead of tonight's fourth #INDvAUS ODI in Mohali,1,323,8,28,#INDvAUS,,0,119,22.941573387056174
INDvAUS,10:58 pm · 9 Mar 2019,ViratGang®@ViratGang,[VIDEO] This is how The LaLiT Chandigarh welcomed Captain @imVkohli & #TeamIndia.  @TheLalitGroup @BCCI #INDvAUS #VGVK18FC,1,196,1,31,"#TeamIndia,#INDvAUS,#VGVK18FC","@imVkohli,@TheLalitGroup,@BCCI",0,122,25.81988897471611
INDvAUS,4:06 am · 10 Mar 2019,cricket.com.au@cricketcomau,Aaron Finch discusses the Aussies' improvements and lessons from Kohli ahead of tonight's fourth #INDvAUS ODI in Mohali,1,323,8,28,#INDvAUS,,0,119,22.941573387056174
INDvAUS,10:58 pm · 9 Mar 2019,ViratGang®@ViratGang,[VIDEO] This is how The LaLiT Chandigarh welcomed Captain @imVkohli & #TeamIndia.  @TheLalitGroup @BCCI #INDvAUS #VGVK18FC,1,196,1,31,"#TeamIndia,#INDvAUS,#VGVK18FC","@imVkohli,@TheLalitGroup,@BCCI",0,122,25.81988897471611
INDvAUS,9:00 pm · 9 Mar 2019,ICC@ICC,"India will be looking to get back to winning ways when they face off against Australia in the fourth ODI at Mohali on Sunday. 

#INDvAUS PREVIEW 
http://bit.ly/IndvAusPreview9319…",0,1.7K,71,62,#INDvAUS,,1,179,17.677669529663685
INDvAUS,7:43 pm · 9 Mar 2019,MS Dhoni Fans@BleedDhonism,"There is no one like Mahendra Singh Dhoni. RT if you are agree! 
#INDvAUS #Dhoni",1,670,18,119,"#INDvAUS,#Dhoni",,0,80,24.253562503633297
INDvAUS,7:00 pm · 9 Mar 2019,Star Sports @StarSportsIndia,"What @imVkohli's DNA looks like:

     

 
 
 
 
 


 
 
Another coming tomorrow in the 4th Paytm #INDvAUS ODI? Find out, 12:30 PM onwards, LIVE on Star Sports.",0,1.8K,31,247,#INDvAUS,@imVkohli,0,160,20.0
INDvAUS,4:00 pm · 9 Mar 2019,ICC@ICC,"""It was really satisfying coming back into the one-day side, even nicer now to get that first 100"" – Australia opener @Uz_Khawaja after scoring his maiden ODI hundred. 

#INDvAUS REACTION 
http://bit.ly/IndvAus5-Reaction…",0,1.8K,74,65,#INDvAUS,@Uz_Khawaja,1,221,16.43989873053573
INDvAUS,3:42 pm · 9 Mar 2019,India Today@IndiaToday,#INDvAUS Do you agree with Michael Vaughan?,1,119,36,13,#INDvAUS,,2,43,37.79644730092272
INDvAUS,2:43 pm · 9 Mar 2019,cricket.com.au@cricketcomau,"Does Virat Kohli's star shine so bright it eclipses others, or is he shouldering too much of the load himself, writes @samuelfez #INDvAUS
https://cricket.com.au/news/virat-kohli-importance-to-india-run-scoring-australia-odi-series-finch-zampa/2019-03-09…",1,371,12,19,#INDvAUS,@samuelfez,1,254,14.433756729740645
INDvAUS,2:43 pm · 9 Mar 2019,Cricbuzz@cricbuzz,"If you are a young player today, you need to have a dominant skill but a pretty strong second skill too, writes @bhogleharsha as he reflects on the Pandya void: https://cricbuzz.com/cricket-news/107055/the-hardik-void-and-the-lessons-from-it… #INDvAUS",1,251,5,15,#INDvAUS,@bhogleharsha,3,251,12.598815766974239
INDvAUS,2:38 pm · 9 Mar 2019,India Today@IndiaToday,#INDvAUS Pakistan minister Fawad Chaudhry said the Indian team has politicised the gentleman’s game by wearing army caps during the third ODI,1,204,108,29,#INDvAUS,,2,141,18.569533817705185
INDvAUS,2:10 pm · 9 Mar 2019,MS Dhoni Fans Official@msdfansofficial,"We'll miss you Mahi.. 
#INDvAUS #Dhoni #TeamIndia",0,1.2K,31,203,"#INDvAUS,#Dhoni,#TeamIndia",,0,49,35.35533905932737
INDvAUS,2:02 pm · 9 Mar 2019,CricketNDTV@CricketNDTV,"4th ODI: When and where to watch live telecast, live streaming

#INDvAUS

Read: https://goo.gl/dVQb1f",1,101,1,7,#INDvAUS,,1,101,22.941573387056174
INDvAUS,1:56 pm · 9 Mar 2019,Farzana@Farzana722,"Hey @ICC you banned Moeen Ali for wearing 'Save Gaza' wristbands, but yesterday Indian players wore army caps against Austraila, now the question is, why ICC didn't say anything to them?
#INDvAUS
#SayNoToWar",1,85,7,49,"#INDvAUS,#SayNoToWar",@ICC,0,207,16.666666666666664
INDvAUS,1:26 pm · 9 Mar 2019,Paras Jahanzaib پارس جہاں زیب@Parasjahanzaib1,"Sports grounds are symbol of #Peace, unfortunately #Modi’s dirty politics & warmongering has reached to this extent. But as usual this cap served nothing but gave only embarrassment. @BCCI #SayNoWar #IndvAus",1,321,25,53,"#Peace,#Modi,#SayNoWar,#IndvAus",@BCCI,0,207,16.90308509457033
INDvAUS,12:20 pm · 9 Mar 2019,Nibraz Ramzan@nibraz88cricket,What?? #INDVAUS,1,225,29,47,#INDVAUS,,0,15,70.71067811865474
INDvAUS,12:16 pm · 9 Mar 2019,cricket.com.au@cricketcomau,ICYMI: Australia will not have to face MS Dhoni again in current #INDvAUS series: https://cricket.com.au/news/ms-dhoni-to-be-rested-final-two-matches-india-australia-odi-series-ranchi/2019-03-09…,1,505,13,81,#INDvAUS,,1,195,14.9071198499986
INDvAUS,11:31 am · 9 Mar 2019,News Nation@NewsNationTV,".@msdhoni, a brilliant wicketkeeper, a fantastic captain and the ultimate batsman for India. Now, he is the king of sixes for India in ODIs. Congratulations for the world record #INDvAUS
https://newsnation.in/sports-news/cricket-news/ms-dhoni-most-sixes-by-indian-cricketer-in-odis-india-vs-australia-3rd-odi-in-ranchi-virat-kohli-rohit-sharma-article-216440.html…",1,1.9K,9,164,#INDvAUS,@msdhoni,1,364,10.101525445522107
INDvAUS,11:21 am · 9 Mar 2019,CricTracker@Cricketracker,.@imVkohli broke @ABdeVilliers17' record.  #INDvAUS,1,698,4,62,#INDvAUS,"@imVkohli,@ABdeVilliers17",0,51,44.721359549995796
INDvAUS,11:19 am · 9 Mar 2019,BCCI@BCCI,"MUST WATCH  That @msdhoni six which got Ranchi at its feet

http://bcci.tv/videos/id/7564/that-msd-six-which-got-ranchi-at-its-feet… #INDvAUS",0,9.9K,110,639,#INDvAUS,@msdhoni,1,141,15.249857033260467
INDvAUS,10:41 am · 9 Mar 2019,MahendraMishra@mishraji12111,"Team india will be sporting comauflage caps today as mark of tribute to the  loss lives in pulwama terror attack  and the armed forces
#INDvAUS",1,61,1,90,#INDvAUS,,0,143,19.245008972987527
INDvAUS,10:28 am · 9 Mar 2019,Anjum Iqbal - PTI@AnjumIqbalPTI,"Usman Khawaja scored a century while Indians were wearing Army caps...
HAHAHAHAHA
#INDvAUS #MiG21 #OurFirstLoveYoongi #AuratAzadiMarch2019
#UsmanKhawaja",1,39,2,12,"#INDvAUS,#MiG21,#OurFirstLoveYoongi,#AuratAzadiMarch2019,#UsmanKhawaja",,0,152,24.253562503633297
INDvAUS,9:53 am · 9 Mar 2019,Muhammad Bilal Shakir@bilalshakir2010,Usman khawaja turned out to be a pilot. Another surprise for India who lost yesterday's odi as Usman khawaja smashed a ton against them.  #INDvAUS #UsmanKhawaja,0,63,6,16,"#INDvAUS,#UsmanKhawaja",,0,160,17.407765595569785
INDvAUS,9:24 am · 9 Mar 2019,MS Dhoni Fans Official@msdfansofficial,"Goosebumps Guaranteed!

That moment, when MS Dhoni walked out to bat at JSCA

Thank you Ranchi for the Love!
@msdhoni @SaakshiSRawat
#INDvAUS #MSDhoni #Dhoni",1,1.6K,4,257,"#INDvAUS,#MSDhoni,#Dhoni","@msdhoni,@SaakshiSRawat",0,157,18.89822365046136
INDvAUS,9:23 am · 9 Mar 2019,Abhishek Khare @imabhishek_real,"@imVkohli : ""it is a special cap. It is our tribute to the martyrs of the Pulwama attack and their families. We have decided to donate our  match fees of this game to the National Defence Fund.""
Respect !  #ThankYouVirat

We Lost Match but You Won Hearts
#INDvAUS @BCCI",0,22,2,8,"#ThankYouVirat,#INDvAUS","@imVkohli,@BCCI",0,269,11.867816581938532
INDvAUS,9:11 am · 9 Mar 2019,Jahan Zaib Virk@jahan_virk,"Jokes apart, irony of the matter is once Moien Ali wore a wrist band to support the Palestinian movement.
He was punished by @ICC.
This whole team wore army caps and ICC is taking a nap.
Is it ICC or BCCI ? Shame #INDvAUS",1,31,3,19,#INDvAUS,@ICC,0,221,12.803687993289598
INDvAUS,9:24 am · 9 Mar 2019,MS Dhoni Fans Official@msdfansofficial,"Goosebumps Guaranteed!

That moment, when MS Dhoni walked out to bat at JSCA

Thank you Ranchi for the Love!
@msdhoni @SaakshiSRawat
#INDvAUS #MSDhoni #Dhoni",1,1.6K,4,257,"#INDvAUS,#MSDhoni,#Dhoni","@msdhoni,@SaakshiSRawat",0,157,18.89822365046136
INDvAUS,7:00 am · 9 Mar 2019,Aakash Chopra@cricketaakash,"#INDvAUS: Another day, another Virat #Kohli century. However, #India fell short by 32 runs in Ranchi against #Australia. 

How did the game pan out? And how will India prepare for the 4th ODI in Mohali? 

Let's talk about that in today's #AakashVani.",1,1K,35,56,"#INDvAUS,#Kohli,#India,#Australia,#AakashVani",,0,250,12.909944487358056
INDvAUS,6:38 am · 9 Mar 2019,Prabhu@Cricprabhu,"It's still sinking in. Calls team for a feast. Plays the #IndvAus #ODI. Silently stays back in #Ranchi. No farewell in India. No Thank you Speech. 

Silently walks out of format after another (almost). Now only CWC19 left to see him in Blues. #Dhoni #Camouflage #TeamIndia",0,118,4,24,"#IndvAus,#ODI,#Ranchi,#Dhoni,#Camouflage,#TeamIndia",,0,272,12.598815766974239
INDvAUS,6:21 am · 9 Mar 2019,Hashim Raza Ghadiri@HashimRG,"I always liked watching @imVkohli batting and enjoyed his brilliant strokes but today he disappointed me and many others for bringing politics and conflicts in the playground. Wearing army caps in a cricket match is good for nothing.
#INDvAUS",0,102,34,8,#INDvAUS,@imVkohli,0,242,14.285714285714285
INDvAUS,6:00 am · 9 Mar 2019,Fox Cricket@FoxCricket,"A day Usman Khawaja will never forget.

Has he secured a place in your World Cup XI?

#INDvAUS #FoxCricket",0,162,12,8,"#INDvAUS,#FoxCricket",,0,106,21.82178902359924
INDvAUS,5:31 am · 9 Mar 2019,Swamp@sirswampthing,"100s scored in the 2nd innings of ODIs since August 2008 (when Virat Kohli made his ODI debut)
25 - VIRAT KOHLI
24 - Australia 
@BCCI #INDvAUS @cricketcomau",0,128,2,14,#INDvAUS,"@BCCI,@cricketcomau",0,156,18.257418583505537
INDvAUS,5:31 am · 9 Mar 2019,Fox Cricket@FoxCricket,"Ummmm, what

Go home, DRS. You're drunk 
#INDvAUS #FoxCricket",0,319,28,20,"#INDvAUS,#FoxCricket",,0,61,31.622776601683793
INDvAUS,3:28 am · 9 Mar 2019,Alex Jones@AlexJon04185141,"The @ICC's failure in applying action under it's own code of conduct against the Indian cricket team, for donning military caps while playing an ODI against #Australia today, disparaged the classy game of Cricket into a fascist one.
#INDvAUS #UsmanKhawaja",1,382,15,177,"#Australia,#INDvAUS,#UsmanKhawaja",@ICC,0,255,13.36306209562122
INDvAUS,2:30 am · 9 Mar 2019,Arsalan Siddiqy@ArsalanISF,"So another defeat to Indian!

Indian Cricket team wear Amry Caps to support their Army and a #Pakistani born Usman Khawaja smashed a Century against them. How Beautiful ! 

#IndvAus",1,453,14,85,"#Pakistani,#IndvAus",,0,181,16.90308509457033
INDvAUS,2:25 am · 9 Mar 2019,Dev Patnaik@dev_muzic,Replying to @imPakistaniLAD,0,93,1,14,#IndvAus,@imPakistaniLAD,0,27,0.0
INDvAUS,1:57 am · 9 Mar 2019,Cricingif@_cricingif,ICYMI - Usman Khawaja's maiden ODI century backed up by a strong bowling performance helped Australia outplay India by 32 runs to stay alive in the five-match series #INDvAUS,0,122,,11,#INDvAUS,,2,174,17.677669529663685
INDvAUS,1:50 am · 9 Mar 2019,Sumaira Jamil@its_sumaira,Replying to @peaceforchange,0,99,4,20,"#India,#IndvAus,#UsmanKhuaja","@peaceforchange,@BCCI",0,27,0.0
INDvAUS,1:44 am · 9 Mar 2019,Nabeel Ahmad Farooqi@NabeelAhmadJI,"They are giving tribute to their army by losing the match like Abhinandan did #INDvAUS 
#MiG21 #UsmanKhawaja",0,479,15,111,"#INDvAUS,#MiG21,#UsmanKhawaja",,0,108,24.253562503633297
INDvAUS,1:18 am · 9 Mar 2019,ALI Ayan@Hussnainali1725,"Warne: So, how well Pakistani born Usman Khawaja played today?

Kohli: Sorry Sir, I am not supposed to tell you that.

#INDvAUS",1,100,9,15,#INDvAUS,,0,127,21.320071635561042
INDvAUS,1:03 am · 9 Mar 2019,Dan@daqowaisi,"The hypocrisy of the @ICC laid bare. 

Reminder @ICC: ""The ICC equipment and clothing regulations do not permit the display of messages that relate to political, religious or racial activities or causes during an international match.""

#IndvAus #Cricket",0,95,2,48,"#IndvAus,#Cricket","@ICC,@ICC",1,253,12.909944487358056
INDvAUS,12:37 am · 9 Mar 2019,Hamza Khan@HamzakhanDk,Hahah salute you bro well done  #INDvAUS,0,228,20,31,#INDvAUS,,0,40,37.79644730092272
INDvAUS,12:29 am · 9 Mar 2019,Anit Ghosh@Indianit07,"Pakis are celebrating Australia's win over India.
Because today Indian Cricketers wear Army Caps to support Army & unfortunately we lost the match.

So dear Pakis let me remind you, Since 2017, Virat Kolhi scores more centuries than Pakiatan.
Including Usman Khawaja ton.
#INDvAUS",1,63,19,83,#INDvAUS,,0,280,14.433756729740645
INDvAUS,12:14 am · 9 Mar 2019,Nabeel Khan@lemebeel,"Indians showing their skills, which they done in 2011 World Cup SF 

Pitching & Impact, both are tempered.

Video Credit: BCCI #INDvAUS",0,42,3,28,#INDvAUS,,0,135,21.82178902359924
INDvAUS,12:06 am · 9 Mar 2019,Amaan K. Tareen@AmaanKTareen,"During #INDvAUS cricket match, Indian team wore Army Caps to show solidarity with Indian occupational forces in IoK. Ironically, they were slammed with century by #UsmanKhawaja (Kashmiri origin Aussie), who paved a way for Australian victory. Yet again, #India lost to a #Kashmiri",1,1.7K,103,500,"#INDvAUS,#UsmanKhawaja,#India,#Kashmiri",,0,280,13.736056394868903
INDvAUS,12:00 am · 9 Mar 2019,M Haseeb@mhZarrar,"You nailed it Men!
Usman Khawaja scored a century while Indians were wearing Army caps 
Hun raam ay? 
#INDvAUS #MiG21 #OurFirstLoveYoongi #AuratAzadiMarch2019
#UsmanKhawaja",0,190,4,39,"#INDvAUS,#MiG21,#OurFirstLoveYoongi,#AuratAzadiMarch2019,#UsmanKhawaja",,0,172,20.851441405707476
