Query,Date,user,Tweet,Img_present,Likes,commnets,retweet,tags,mentions,url_count,length,cosine_similarity(%)
netflix,7:05 pm · 3 May 2020,The AHS Zone@ahszone,Ryan Murphy’s “Hollywood” is currently the third most popular show on Netflix worldwide! #HollywoodNetflix231861.1K,1,1.1K,23,186,#HollywoodNetflix,,0,115,
netflix,7:05 pm · 3 May 2020,nas.@plumskinzzzz,why would netflix add for colored girls ?23,1,3,2,,,,0,43,
netflix,7:03 pm · 3 May 2020,nani@darlinginejs,netflix is going to drop the shadow and bone trailer one day and we will never know how to be normal again1294,0,94,,12,,,0,110,
netflix,7:03 pm · 3 May 2020,ٰ@xtaaim,netflix is my best friend nowadays108183,0,183,,108,,,0,40,
netflix,7:02 pm · 3 May 2020,Ella Mai@ellamai,HOLLYWOOD ON NETFLIX 896235.6K,0,5.6K,89,623,,,0,30,
netflix,6:54 pm · 3 May 2020,Daisja @DatTallGyal,Me watching #DangerousLies on Netflix11636,0,36,1,16,#DangerousLies,,0,42,
netflix,6:54 pm · 3 May 2020,𝑇𝑜𝑟𝑖 𝑤𝑖𝑡ℎ 𝑎𝑛 𝐼 𝑠ℎ𝑖𝑟𝑏𝑒𝑟𝑡 𝑎𝑢@awaeshirbert_,"WHY ARE YOUR RENEWING SHOWS LIKE RIVERDALE WHICH IS ENCOURAGED TO END AND NOT RENEW ANNE WITH AN E , WAKE UP AND TAKE THIS OPPORTUNITY!!!WALE UP NETFLIX AND #renewannewhitane523",0,23,,5,#renewannewhitane,,0,177,
netflix,6:51 pm · 3 May 2020,L$D@melloszn,"what's to do today; eat, watch netflix, sleep, eat again #quarantinedLGBTQ223",1,23,,2,#quarantinedLGBTQ,,0,77,
netflix,6:50 pm · 3 May 2020,John Cleese@JohnCleese,"The ultimate in British film making. Did you know there are several James Bond films including both of mine streaming right now on Netflix? Enjoy your Sunday, and never joke about my work. #q #johncleese #jamesbond0:14179.4K views2374425.9K",1,5.9K,237,442,"#q,#johncleese,#jamesbond",,0,240,
netflix,6:43 pm · 3 May 2020,Holly Bennett@hollyarianator,Me still trying to figure out why Netflix cancelled season 2 of #everythingsucks 6,0,6,,,#everythingsucks,,0,82,
netflix,5:42 pm · 3 May 2020,Duru♡#renewannewithane♡@Duru88988678,"WAKE UP NETFLIX
We want our series back!!!14",1,4,,1,,,0,44,
netflix,5:42 pm · 3 May 2020,JANNNN @jxnnelle_,coming to netflix May 11 1971,0,71,,19,,,0,29,
netflix,5:36 pm · 3 May 2020,v@Hatoil69,Anime               // Netflix adaptation1244,1,44,,12,,,0,45,
netflix,5:25 pm · 3 May 2020,Riverdale @riverdalefact,Wake up netflix @netflix @cbc4,0,4,,,,"@netflix,@cbc",0,30,
netflix,5:18 pm · 3 May 2020,"Ab called me bro, so hi that's my name@letssavecarrots","I made some posters
for "" WAKE UP NETFLIX""
#reneweannewithane1524",1,24,1,5,#reneweannewithane,,0,65,
netflix,5:11 pm · 3 May 2020,Ian@eyinduc85,"In times like these, I think we all miss @FriendsTV on @netflix #QuarantineLife22",0,2,,2,#QuarantineLife,"@FriendsTV,@netflix",0,81,
netflix,5:09 pm · 3 May 2020,Hiirenvirna @hiirenvirna,"Enjoy these petition graphs once again
and WAKE UP NETFLIX
#RenewAnneWithAnE12357",0,57,1,23,#RenewAnneWithAnE,,0,81,
netflix,5:04 pm · 3 May 2020,ana@noestoyliving,stream the half of it on netflix #quarantinedLGBTQ5220,1,20,5,2,#quarantinedLGBTQ,,0,54,
netflix,5:01 pm · 3 May 2020,Patrick@youngpablo24,"Today’s plans: Do face masks, take mirror pics, and watch netflix #quarantinedLGBTQ36481K",0,1K,36,48,#quarantinedLGBTQ,,0,89,
netflix,4:56 pm · 3 May 2020,Leah Lewis@leahmlewis,“Ellie who?¿” @netflix #theHalfOfIt1023623.4K,1,3.4K,102,362,#theHalfOfIt,@netflix,0,45,
netflix,4:56 pm · 3 May 2020,abner@lastiri4bner99,Miley Cyrus' albums as Netflix series:324191.9K,1,1.9K,32,419,,,0,47,
netflix,4:40 pm · 3 May 2020,Charlotte D'Alessio@char_dalessio,airplanes legit have a better selection than netflix71501.1K,0,1.1K,7,150,,,0,60,
netflix,4:37 pm · 3 May 2020,*sigh*clops@aotakeo,stressed af trying to scroll Netflix fast enough not to trigger the previews562344,0,344,5,62,,,0,82,
netflix,4:35 pm · 3 May 2020,jul @julforshort,Look I know the internet’s favorite thing to do is to start shitting on a piece of media once it gets too popular but I am begging y’all not to do that with Avatar: The Last Airbender when it’s back on Netflix1863,0,63,,18,,,0,213,
netflix,4:30 pm · 3 May 2020,Parody Boris Johnson@BorisJohnson_MP,"As everyone knows, the very worst aspect of Nazi Germany was the way they forced people to sit on the sofa watching Netflix. 
#COVID__19 #LOCKDOWN20202:0829.7K views77139767",1,767,77,139,"#COVID__19,#LOCKDOWN2020",,0,173,
netflix,3:32 pm · 3 May 2020,nadia@filmsbye,hollywood on netflix behind the scenes3151742,1,742,3,151,,,0,45,
netflix,3:30 pm · 3 May 2020,best of samara@bestofsamara,Samara Weaving as Claire Wood in Netflix's 'Hollywood'GIF154291,1,291,1,54,,,0,63,
netflix,3:21 pm · 3 May 2020,Alec Behan@alec_behan,"On this day in 2019, Tuca & Bertie premiered on Netflix. Happy 1-Year Anniversary!13",1,3,,1,,,0,84,
netflix,3:18 pm · 3 May 2020,nyx@nyrokoli,"park jimin netflix posters: lie, serendipity, filter, nevermind1211",1,11,1,2,,,0,67,
netflix,3:17 pm · 3 May 2020,Donut (TTTE & SPOP Spoilers)@WDonut04,This Netflix She-Ra promo gives me life.419,1,19,,4,,,0,43,
netflix,3:10 pm · 3 May 2020,Monkey Cinema@monkey_cinema,"Movie Name : Get the Gringo ( 2012 ) 
Language : English , Spanish
Genre : Crime , Action 
Rating : 7.5/10 
Available in Netflix...1250",1,50,,12,,,0,135,
netflix,3:10 pm · 3 May 2020,Kristine@waterfallisland,Just waiting for @netflix to renew Anne with an e #renewannewithaneGIF925,1,25,,9,#renewannewithane,@netflix,0,73,
netflix,3:08 pm · 3 May 2020,𝐄𝐥𝐥𝐚@WasElisaDay,jim parsons in netflix's Hollywood looks like andrew lloyd webber i'm39,1,9,,3,,,0,71,
netflix,3:07 pm · 3 May 2020,𝘽𝙚𝙚 ⟭⟬⁷@ratedxbangtann,"Lockdowns and quarantines have got twitter being so toxic lately. Y’all have nothing better to do? Here’s a list of things to do to stop being a toxic little fuck...

- have a clear out
- learn a language
- stream your favs
- read a novel
- binge watch a Netflix show
- make art1758",0,58,,17,,,0,282,
netflix,2:49 pm · 3 May 2020,Sky@2Cl0udee,Do NOT watch Murder to Mercy on Netflix. Cyntoia Brown did not give her consent in making a movie about HER experience. She’s not getting any money from it. Read her book instead!! My Search for Redemption in the American Prison System21151.4K112.3K,0,112.3K,211,51.4K,,,0,249,
netflix,2:48 pm · 3 May 2020,Alice Wu@thatalicewu,Go #thehalfofit around the world! Thanks Brazil! #NetflixQuote Tweetb@disneytriz · 3 MayReplying to @thatalicewuin Brazil we are in 1501851.5K,0,1.5K,50,185,"#thehalfofit,#Netflix",,0,142,
netflix,2:44 pm · 3 May 2020,Nola Thee Journalist@NolaMarianna,"I actually really liked Dare Me. Honestly nothing hurts more than when a show is left on a cliffhanger and then it gets cancelled. 

Netflix needs to give the show a new home plsssssss  #SaveDareMeGIF3868",1,68,,38,#SaveDareMe,,0,204,
netflix,2:16 pm · 3 May 2020,Sasha Dee@sashaxdee,"Never Have I Ever is so accurate. If I end up getting an arranged marriage I want ""Prashant"".
@neverhaveiever @netflix1220",0,20,1,2,,"@neverhaveiever,@netflix",0,122,
netflix,2:15 pm · 3 May 2020,Lord Hugh Mungus@PoodleSnarf,Eagerly awaiting “Making A Murder Hornet” on Netflix1123,0,23,,11,,,0,56,
netflix,2:12 pm · 3 May 2020,BIMIL ∞ #NoToABSCBNShutdown@pinks_18,"GUYS,  
PLEASE RE/WATCH ""THE PRODUCERS"" ON NETFLIX. 

This drama is until IU's birthday only 

#EIGHT_D352989",1,89,5,29,#EIGHT_D3,,0,109,
netflix,1:34 pm · 3 May 2020, DAYlight@DaynerysSwift,"Good morning.

Watch #hollywood on Netflix.

You are welcome323",0,23,,3,#hollywood,,0,63,
netflix,1:31 pm · 3 May 2020,Alice Wu@thatalicewu,Thank you Brazil!! #Brazil #Netflix #TheHalfOfItQuote Tweetb@disneytriz · 3 MayReplying to @thatalicewuin Brazil we are in 13701.7K16.8K,0,16.8K,370,1.7K,"#Brazil,#Netflix,#TheHalfOfIt",,0,136,
netflix,1:30 pm · 3 May 2020,𝕄𝕖𝕝@GingerSpirits,"Pls reply to this with ""Watch Anne With An E on Netflix"" I wanna make a TikTok and let's see if it goes viral like the other one...
#AnneWithAnE #RenewAnneWithAnE12929195",0,195,129,29,"#AnneWithAnE,#RenewAnneWithAnE",,0,170,
netflix,1:22 pm · 3 May 2020,liz@katsadena,funny how yalls netflix white boys have been real quiet ever since aster flores came into the pictureGIF14082K,1,2K,1,408,,,0,110,
netflix,1:17 pm · 3 May 2020,(ꈍᴗꈍ)♡@maineion,"please please please, add isa pa with feelings on @netflix 
#IsaPaWithFeelingsOnC1 #MaineMendoza4838",0,38,,48,"#IsaPaWithFeelingsOnC1,#MaineMendoza",@netflix,0,100,
netflix,1:06 pm · 3 May 2020,7ⲕⲟⲛ 𝓯orever@ikonxbiha,"#iKON on Netflix..
Yall all better check it out..i worked hard for this
@YG_iKONIC0:5529K views692.2K3.9K",1,3.9K,69,2.2K,#iKON,@YG_iKONIC,0,105,
netflix,1:02 pm · 3 May 2020,yani@ianneeeh,"Sketchup + AutoCAD + Lumion + Photoshop + Netflix open at the same time. 

My laptop:1421",1,21,1,4,,,0,89,
netflix,1:02 pm · 3 May 2020,Rudy Pankow@rudethpankow,"A day in the life of toot and chase. Ready 2 go back 2 werk. SOS Netflix
#OuterBanks553",1,53,,5,#OuterBanks,,0,87,
netflix,12:55 pm · 3 May 2020,Lars Engstrom@LarsEngstrom3,"Unemployed actor. But my shadow’s still acting. 

If you’re streaming #TheBlacklist on Netflix, catch me on episode 20 of Season 6 (“Guillermo Rizal”). I have a scene right before the opening credits.

#actorslife29",1,9,,2,"#TheBlacklist,#actorslife",,0,215,
netflix,12:44 pm · 3 May 2020,FIRSTHAND NETFLIX VIU SPOTIFY PREMIUM @cundlee,TAG JUAL APP PREMIUM NETFLIX VIU SPOTIFY IFLIX NORDVPN MURAH TRUSTED TESTI BISA REQ EMAIL OPEN RESELLER ADA HARGA KHUSUS46,0,6,4,,,,0,122,
netflix,12:34 pm · 3 May 2020,Jual Netflix Premium Anti on Hold Murah@ByMoonii,"PRICELIST APPS PREMIUM:
-Jual Netflix Premium Anti On Hold Murah
•Sharing 35k
•Private 98k

-Spotify Lifetime Murah: 53k

-VIU Lifetime Murah: 48k

-Apple Music Murah 3 bulan
akun baru: 33k
akun lama: 63k

RESELLER WELCOME WITH A SPECIAL PRICE 1617",0,17,1,6,,,0,248,
netflix,12:29 pm · 3 May 2020,Average@TweetsByAverage,The OA (Streaming on Netflix) #SaveTheOA125,1,5,1,2,#SaveTheOA,,0,43,
netflix,12:23 pm · 3 May 2020,PRINCË JÖRD Böö@JordKizito208,"Ugandan.            Vs.          Nigerian
Netflix Netflix 
#UGANIG1412",0,12,1,4,#UGANIG,,0,70,
netflix,11:07 am · 3 May 2020,𝙉𝙀𝙏𝙁𝙇𝙄𝙓 @ 70 𝙋𝙃𝙋 | 𝙊𝙉𝙇𝙄𝙉𝙀@__LEGITPREMIUMS,"NETFLIX SHARED ACCOUNT NOW FOR ONLY 70 PHP! 

4 SLOTS AVAILABLE! DM ME LANG FOR FAST TRANSACTION 
 paid account
 customized lock/MPIN
 ultra HD
 1 week warranty 
 less hold

 mop : gcash / load +30
 dm me!!

BILI NA KAYO PLS 4",0,4,,,,,0,226,
netflix,10:58 am · 3 May 2020,Sissi @Sissi86805374,"""Crash Landing On You""
Top 1 best Korean Drama!!!
The best TV series on Netflix!!!1325",0,25,1,3,,,0,86,
netflix,10:56 am · 3 May 2020,⚘ ᴏᴘᴇɴ@nfAchll,"CHEAPER NETFLIX ACCOUNT? FOR AS LOW AS ₱90 PESOS ONLY 

DM na sa gusto pa kumuha. 224",0,24,,2,,,0,85,
netflix,10:49 am · 3 May 2020, 𝒓𝒆𝒏 is on dm limit@mysweetgeo,LABYRINTH IS ON NETFLIX LABYRINTH IS ON NETFLIX LABYRINTH IS ON NETFLIX LABYRINTH IS ON NETFLIX LABYRINTH IS ON NETFLIX LABYRINTH IS ON NETFLIX LABYRINTH IS ON NETFLIX LABYRINTH IS ON NETFLIX LABYRINTH IS ON NETFLIX LABYRINTH IS ON NETFLIX LABYRINTH IS ON NETFLIX LABYRINTH IS ON1423240,0,240,14,23,,,0,286,
netflix,10:31 am · 3 May 2020,NightLife @NightLi68764386,"-Free Netflix Giveaway to 10-20 tweeps 
-We start in 1 hour. 
-Answer simple question 
-Right answer get free Netflix to watch your favourite movies 17",0,7,1,,,,0,151,
netflix,10:05 am · 3 May 2020,яουи ✟@rounsanity,"lights off, netflix & chill ft. you72.3K6.5K",0,6.5K,7,2.3K,,,0,44,
netflix,9:55 am · 3 May 2020,Rakitha Seneviratne@Morbid_Nudle,"I enjoyed this series, so I drew fanart. #AlteredCarbon #Netflix1311",1,11,1,3,"#AlteredCarbon,#Netflix",,0,68,
netflix,9:52 am · 3 May 2020,Owais@Owais68802845,After Money Heist this is the best series on Netflix that gets more and more better every Season.#ÈLITE 16,0,16,,,#ÈLITE,,0,106,
netflix,9:45 am · 3 May 2020,Riverdale Fan@RiverdaleFan_15,Riverdale appeared in Netflix’s never have I ever..1225,1,25,1,2,,,0,55,
netflix,9:39 am · 3 May 2020,Netflix N Spotify Premium@netflixnpremium,"UPDATED: netflix account promo!!!!

1 month 
❏ solo - 200php
❏ shared - 100php

♡ Ultra HD  ♡ Any device ♡ Less hold ♡ No need to reinstall app ♡

tags: paid account, netflix legit seller,netflix, for sale netflix premium32731",0,31,3,27,,,0,226,
netflix,9:29 am · 3 May 2020,@legit_thanks,"QUARANTINE NETFLIX PREMIUM FOR SALE

1 MONTH - 100 (SOLO) 
                   - 80   (SHARED)
6 MONTHS - 250 (SOLO)
12 MONTHS - 350 (SOLO)

*GOOD QUALITY ACCOUNTS
*FULL WARRANTY 
* REPLACEMENT VALID 

YOU CAN PAY AS FF: 
GCASH/ GLOBE OR SMART LOAD ( ADD 30)

DM NOW!223",0,3,2,2,,,0,269,
netflix,9:20 am · 3 May 2020,Kim Go Eun Philippines@kimgoeunphofc,#TheKingEternalMonarch ranks first in the top 10 most-viewed shows on Netflix Philippines today! 324151,0,151,3,24,#TheKingEternalMonarch,,0,103,
netflix,9:11 am · 3 May 2020,Reply 1994 lockdown@kdramalogy,So excited since itll be also released on netflix June pls come fast 144101.1K,0,1.1K,14,410,,,0,78,
netflix,9:11 am · 3 May 2020,binty ♡@youngflowerboi,Honestly Netflix needs to run me my fade for breaking my heart with All The Bright Places 615,0,15,,6,,,0,93,
netflix,7:16 am · 3 May 2020,SPOTIFLIX HACKS | OPEN@spotiflixhacks,"NETFLIX PREMIUM FOR SALE
 FREE VIU/SPOTIFY/IFLIX ACC IN EVERY PURCHASE
 cheaper than original price.
 101% legit.
 have proofs of transactions.
 with warranty.
 no hold

Payment: Load or Gcash 

DM us now to avail! @spotiflixhacksQuote TweetSPOTIFLIX HACKS | OPEN@spotiflixhacks · 23 Mar PROOF OF TRANSACTION 

(THREAD)Show this thread817",0,17,,8,,@spotiflixhacks,0,338,
netflix,7:13 am · 3 May 2020,saliq@saaliq_,"*nibba suggesting a Netflix web series 
Nibbi: But hamare tv pai Netflix naam ki koye channel nai.

Me:123",1,23,,1,,,0,106,
netflix,7:06 am · 3 May 2020,gay mourning@letsbians,stream the half of it on netflix1:15183.7K viewsFrom gay mourning1139747,1,747,1,139,,,0,72,
netflix,7:03 am · 3 May 2020,Ju@Juresident,"Porra Netflix 
#VoceNemImagina #TheHalfOfItNetflix2",0,2,,,"#VoceNemImagina,#TheHalfOfItNetflix",,0,51,
netflix,6:56 am · 3 May 2020,SPOTIFLIX HACKS | OPEN@spotiflixhacks,"NETFLIX PREMIUM FOR SALE
 1 month: 180 gcash/200 load
 2 months: 280 gcash/300 load
 3 months: 380 gcash/400 load

 with warranty
 ultra hd
 101% legit
 have proof of transactions
 FREE SPOTIFY/VIU ACC IN EVERY PURCHASE

 MOP: GCASH/LOAD

 DM TO AVAIL 31636",0,36,3,16,,,0,257,
netflix,6:53 am · 3 May 2020,Martina@Marcontreras26,Necesito los Simpson en Netflix3120,0,20,,31,,,0,35,
netflix,6:39 am · 3 May 2020,ًvan • reading 2ha@yibotonin,i cant believe netflix made me think this was wangxian and lwj was gonna turn blind14119785,1,785,14,119,,,0,91,
netflix,6:29 am · 3 May 2020,ac@piperfond,Vis a vis or “locked up” is such a good netflix series and considering the actors tho 115,0,5,1,1,,,0,89,
netflix,6:28 am · 3 May 2020,Threads @unicornthreads_,Netflix recommendations 1,0,,1,,,,0,25,
netflix,6:09 am · 3 May 2020,Netflix @50@Netflix75059265," NETFLIX PREMIUM SHARED ACCOUNT GIVE AWAY 

MECHANICS: 
   • like & rt my pinned tweet.
   • mention 3 friends.

 2 LUCKY WINNERS OF NETFLIX SHARED ACCOUNT WILL BE ANNOUNCE ON MAY 16.536",0,6,5,3,,,0,186,
netflix,6:01 am · 3 May 2020,bruna vic ⎊@evanszstark,STREAM THE HALF OF IT (VOCÊ NEM IMAGINA) ON NETFLIX #PoderLGBTQ1:333.6K viewsFrom bruna vic ⎊119,1,19,,1,#PoderLGBTQ,,0,96,
netflix,3:23 am · 3 May 2020,↺ ris²⁶ ᴅʀᴇᴀᴍ | jaedo au@fullsunlet,155. Netflix and chill...alone?119,1,9,1,1,,,0,34,
netflix,3:20 am · 3 May 2020,IM_JUYEON_DOPPELGANGER@JuyeonIs4New,I really love The King Eternal Monarch because the storyline is really good. The chemistry and also the cinematography. Boring daw and walang chemistry but pinapanood at inaabangan pa rin nila sa netflix. Nasa middle pa lang ako ng bagong episode trending na agad. Jusko people.7,1,7,,,,,0,279,
netflix,3:12 am · 3 May 2020,@iam_savage25,Netflix New YA series Blood and Water  is coming and it’s giving me Black Elite Vibes 1120,0,20,,11,,,0,90,
netflix,3:04 am · 3 May 2020,𝓬𝓪𝓶𝓲𝓾𝓵𝓪@camila16326232,Motivos para assistir Never have I ever (eu nunca) na Netflix a thread The following media includes potentially sensitive content. Change settingsView21643,0,43,2,16,,,0,155,
netflix,3:01 am · 3 May 2020,Malainee Ward Guess I'm an Airbender now?@WardMalainee,Netflix: Renew “The Dragon Prince” - Sign the Petition! http://chng.it/Y6YK56Vr via @ChangeSign the PetitionRenew “The Dragon Prince”change.org512,0,12,,5,,@Change,3,146,
netflix,2:49 am · 3 May 2020,Patrícia Costa@PatCecilia,"Make yourself a favor and go watch “Into the Night” on Netflix. It’s a six-episode belgium series and it’s AMAZING! 

Can’t wait for season 2!1536",1,36,,15,,,0,146,
netflix,2:43 am · 3 May 2020,@shjky_,"Director of Extracurricular : ""if it isn't for Netflix, this daring piece will be difficult to be released.""

ikr.

#ExtracurricularNetflix100330",0,330,,100,#ExtracurricularNetflix,,0,145,
netflix,2:35 am · 3 May 2020,Raylla/ellie chu/anacostia stan account@KadenaSource,"“Everything beautiful is ruined eventually...” Ellie Chu.

I loved this scene. You should all watch #TheHalfOfIt on netflix. #TheHalfOfItNetflix1:084.3K views174215",1,215,1,74,"#TheHalfOfIt,#TheHalfOfItNetflix",,0,164,
netflix,2:23 am · 3 May 2020,Uche Josephat@ObiohaGoodness,Just saw All Day and a Night on #netflix and I highly recommend it.811,1,11,,8,#netflix,,0,70,
netflix,2:22 am · 3 May 2020,Wolfnes@real_Wolfnes,Me and the boys when we watch a lot of furry shit on Netflix and Amazon Video.26,1,6,,2,,,0,80,
netflix,2:15 am · 3 May 2020,ばか ねこ@pineabul,"I just realized that this show is on Netflix as well. By default, this is my Top 1. I wish I could edit this thread and push this one right up. Anyway, watch this show. Please.1939",1,39,1,9,,,0,180,
netflix,2:08 am · 3 May 2020,Jim Ruocco@JimRuocco,"Totally enjoying ""Hollywood"" on Netflix.1",1,1,,,,,0,41,
netflix,2:03 am · 3 May 2020,ばか ねこ@pineabul,"Here’s some WAJIB TENGOK K-Drama on Netflix. Start with these 4 and then any from the rest of the thread. 

P/S: Uncontrollably Fond will only be available until May 15th, so maybe start with that one first.12195431",1,431,12,195,,,0,215,
netflix,2:03 am · 3 May 2020,personal@dnimnitsoli,1 May 2020 / on Netflix1,1,,1,,,,0,24,
netflix,1:26 am · 3 May 2020,mimovelikejager@singer_liv,"
Netflix
DE ME 2412",0,12,2,4,,,0,19,
netflix,1:24 am · 3 May 2020,Tiffs@alltoogillies,Saudades do Justin Davis que a Netflix me tirou1414,1,14,1,4,,,0,51,
netflix,1:16 am · 3 May 2020,Phil DeVille@_itphil,Jeffery Wright with corn rows in the Netflix movie 'All Day and a Night' is killing me 2732,0,32,2,7,,,0,91,
netflix,1:14 am · 3 May 2020,@lusgays,"my BL recs for quarantine, rated. *search individual tw
1. the untamed (2019, china) on netflix, youtube. 10/10
2. HIStory: trapped (2019, taiwan) on viki. 10/10
3. 2gether the series (2019, thailand) on youtube. 8/10
4. until we meet again (2019, thailand) on youtube. 7/1017112458",0,458,17,112,,,0,282,
netflix,1:10 am · 3 May 2020,m@krstinefroscth,me at netflix headquarters trying to save dare me0:036.9M viewsFrom 𝕍𝕚𝕍𝕚 𝕟' 𝕄𝕠𝕄𝕠 𝕃𝕚𝕧𝕖𝕤 | 𝙉𝙎𝙁𝙍11,1,11,,,,,0,95,
netflix,1:06 am · 3 May 2020,rhea ✧@colellascolfer,thank you for validating me hollywood netflix account4,1,4,,,,,0,54,
netflix,12:56 am · 3 May 2020,Healed by Compassion@compassion_heal,"We recommend 50 Shades of Grey, all 3 movies are available from Amazon Prime. The first and the third movies are also available from Netflix.18",1,8,,1,,,0,143,
netflix,12:44 am · 3 May 2020,kiki@nipslips420,"Lmao this person used my email to make a Netflix account and they put their phone number on the acct, so I texted them and8",1,8,,,,,0,123,
netflix,12:43 am · 3 May 2020,mariam || 16@bubbly_mariam,as a viewer of the netflix show outer banks. HOW DO THEY EXPECT ME TO BELIEVE THIS MAN IS 16?!? i’m 16 and i can assure you that i don’t know if a single 16 yr old boy that looks like this. if you do good for you but i’m just sayin2273,1,73,2,2,,,0,235,
netflix,12:20 am · 3 May 2020,Thomas @TeamP1xel@tlwelch85,"Netflix, beer, and #WiiU. 
The #Wiikend evening plans are set. 28",0,8,,2,"#WiiU,#Wiikend",,0,65,
netflix,12:13 am · 3 May 2020,Amanda@MandyOfSteel,Netflix homepage today.201431K,1,1K,20,143,,,0,30,
netflix,12:10 am · 3 May 2020,Netflixandspotifyacc@netflixsptify,"SELLING NETFLIX PREMIUM TUTORIAL!
DM US FOR MORE INFO’S
MOP: G-CASH ~ SMART PADALA ~ LOAD

NO TO SCAM 
100% LEGIT 23",0,3,,2,,,0,116,
netflix,11:38 pm · 2 May 2020,BamBamDilla@simisimibambam,Replying to @nafeul_md and @yousefslymDhaka in extraction (netflix)162252K,1,2K,16,225,,"@nafeul_md,@yousefslym",0,74,
netflix,11:33 pm · 2 May 2020,eden @edenrxse,i am ugly crying at a secret love on netflix. i am BROKEN. 5,0,5,,,,,0,60,
netflix,11:30 pm · 2 May 2020,Quetzalcoatl@nargakiller,Anime          vs               Live action Netflix15,1,5,,1,,,0,53,
netflix,11:29 pm · 2 May 2020,harriet sternberg@harrietst,Ryan Murphy’s Hollywood (Netflix) makes me nostalgic for last month when we were all still in business. #HollywoodNetflix660,0,60,,6,#HollywoodNetflix,,0,124,
netflix,11:25 pm · 2 May 2020,gaychel@lameravioli,"stream the half of it (netflix), a secret love (netflix), betty (hbo), and high fidelity (hulu)734464",1,464,7,34,,,0,101,
netflix,11:21 pm · 2 May 2020,\(*-*)/@lewis_syme,Secret Celebrity Drag Race is on Netflix UK xoxo8,1,8,,,,,0,49,
netflix,11:16 pm · 2 May 2020,aph poland!! @aphstrawberry,anyone want to come over for some girl talk and netflix? 23,0,3,2,,,,0,59,
netflix,11:11 pm · 2 May 2020,ウエルビ@Welbie_,"You open Netflix to watch a movie but screen limit reached; the person you shared the account with, has also shared it others. Annoyed, you come online at 12:17 am and tweet, ""this is why people don't deserve nice things"". 

Shortly, you get a reply notification, ""I do "".1031.3K1.6K",0,1.6K,103,1.3K,,,0,283,
netflix,11:09 pm · 2 May 2020,GaryGnu@GaryGnu20,Replying to @thehillThis is because the Fox crowd needs 24/7 updates on what to think. The rest of the US is busy watching Netflix.GIF4,1,4,,,,@thehill,0,135,
netflix,11:09 pm · 2 May 2020,bleu bab (no comms sTOP ASKINGSGHSHFAHF)@MelonMom_Artist,"day 2 of the oc thing:
He's wearin what I'm wearin atm
he prolly fell asleep watching Netflix or somethin31763",0,63,3,17,,,0,110,
netflix,11:05 pm · 2 May 2020,mutlab_kuxh_bhi69@TKayani20,"Jb ap 1500 dy kr Netflix krwain ur us main stage dramy na hong
Ap :1",1,1,,,,,0,68,
netflix,11:01 pm · 2 May 2020,@WildfireKristen,"Omg i started this new docu on Netflix called ""A Secret Love"" and i am only 10 min and I AM CRYING WTF124",0,4,1,2,,,0,105,
netflix,10:58 pm · 2 May 2020,𝗧𝗵𝗲 𝗕𝗮𝘁𝗴𝗶𝗿𝗹ᴹᴰ@anntuts,me everytime I'm watching Dark on Netflix... (Can't wait for Season 3) #DarkNetflixGIF25,1,5,,2,#DarkNetflix,,0,88,
netflix,9:45 pm · 2 May 2020,grid@filmpitt,watch never have i ever on netflix!0:4524.2K views161619,1,619,,161,,,0,56,
netflix,9:44 pm · 2 May 2020,James Hamilton@imjameshamilton,Just watched the man from uncle yet again and just want to dress like Henry Cavill for the foreseeable future. So glad it’s on Netflix now729394,1,394,7,29,,,0,144,
netflix,9:44 pm · 2 May 2020,Khanyiii@Ubuhleeee,There will be a time where we won't go to cinemas but watch it on Netflix5133,0,33,5,1,,,0,77,
netflix,9:42 pm · 2 May 2020,eli⁷ @mythicaljude,ah yes looks very good thanks for the recommendation netflix2,0,2,,,,,0,61,
netflix,9:33 pm · 2 May 2020,RenewTheOA@Renew_The_OA,"Day 263: Hi @netflix, please renew @The_OA!
#SaveTheOA823",0,23,,8,#SaveTheOA,"@netflix,@The_OA",0,57,
netflix,9:14 pm · 2 May 2020,✿ 𝕄𝕒𝕣 𝕃𝕠𝕧𝕖𝕣𝕤 𝕂𝕝𝕒𝕦𝕤@klauslovess,"AMAZON, NETFLIX OU  GLOBO PLAY COMPRA OS DIREITOS DE THE ORIGINALS #TheOriginalsInBrazil0:17236 views1813",1,13,1,8,#TheOriginalsInBrazil,,0,105,
netflix,9:09 pm · 2 May 2020,Karla@hiddlesgold,"""Ingrid goes west"" will be available on Netflix Latin America on May 11st653",1,53,,6,,,0,76,
netflix,9:04 pm · 2 May 2020,Dave @i_amadetunji,"Locked up on Netflix 
Macarena my fav 7",0,7,,,,,0,39,
netflix,9:00 pm · 2 May 2020,mel@_smellany,this how netflix’s studios gonna look like if i don’t get a the half of it sequel3,1,3,,,,,0,82,
netflix,8:59 pm · 2 May 2020,fatima@dfencless,todavia no puedo creer q cuando pusieron this is us en netflix sacaron la parte q harry dice louis is a great person to just like sit and kind of like just admire what he's like16,1,16,,,,,0,179,
netflix,8:58 pm · 2 May 2020,darlingangelz(ig)@XosweetT,"aquarius:

ignoring everyone to watch Netflix3",1,3,,,,,0,46,
netflix,8:56 pm · 2 May 2020,Queen@AriaDanyelle,I seriously hope people don’t run #BlackAF off of #Netflix because I really do like this show...GIF1114,1,14,1,1,"#BlackAF,#Netflix",,0,103,
